record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature
HBO-000745,2024-01-25,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,51.0,50.0,1.0,0.0,15.0,6.0,6.0,2.0,11.0,7.0,23.0,19.0,11.0,4.0,2.93,13.73,98.04,3.5,5.43,18.2
HBO-000775,2024-01-26,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,51.0,50.0,1.0,0.0,15.0,6.0,6.0,1.0,10.0,6.5,18.0,23.0,12.0,4.0,1.74,16.67,98.04,0.82,3.13,17.8
HBO-000805,2024-01-27,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,62.0,61.0,1.0,0.0,19.0,7.0,7.0,3.0,9.0,6.0,9.0,22.0,12.0,4.0,3.43,9.68,98.39,2.28,11.4,8.9
HBO-000835,2024-01-28,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,44.0,43.0,1.0,0.0,13.0,5.0,5.0,3.0,7.5,17.0,16.0,19.12621359223301,10.0,5.0,8.7,16.67,97.73,6.61,4.26,19.7
HBO-000865,2024-01-29,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,44.0,43.0,1.0,0.0,13.0,5.0,5.0,1.0,6.0,6.0,21.0,22.0,11.0,5.0,2.94,13.64,97.73,1.61,1.86,11.4
HBO-000895,2024-01-30,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,48.0,44.0,2.0,2.0,14.0,6.0,6.0,3.0,10.0,13.0,23.0,19.0,11.0,5.0,2.31,27.08,91.67,1.23,2.06,15.7
HBO-000925,2024-01-31,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,49.0,48.0,1.0,0.0,15.0,6.0,5.0,2.0,15.0,12.0,16.0,22.0,14.0,4.0,1.74,24.49,97.96,3.61,7.31,15.3
HBO-000955,2024-02-01,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,44.0,43.0,1.0,0.0,13.0,5.0,4.0,4.0,17.0,16.0,20.0,20.0,14.0,4.0,4.7,36.36,97.73,1.17,10.05,16.0
HBO-000985,2024-02-02,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,54.0,53.0,1.0,0.0,16.0,6.0,6.0,2.0,10.0,12.0,17.0,24.0,14.0,4.0,5.66,22.22,98.15,8.29,5.03,14.0
HBO-001015,2024-02-03,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,41.0,36.0,1.0,4.0,12.0,5.0,5.0,3.0,13.0,12.0,18.0,16.0,11.943324937027707,2.0,5.38,16.67,87.8,2.12,2.48,17.0
HBO-001045,2024-02-04,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,44.0,43.0,1.0,0.0,13.0,5.0,5.0,1.0,15.0,15.0,9.0,19.0,11.943324937027707,4.0,3.07,34.09,97.73,5.56,9.33,14.7
HBO-001075,2024-02-05,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,42.0,37.0,1.0,4.0,13.0,5.0,4.0,2.0,15.0,16.0,9.0,17.0,10.0,3.0,3.8,38.1,88.1,0.83,4.62,17.5
HBO-001105,2024-02-06,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,41.0,40.0,1.0,0.0,12.0,5.0,5.0,1.0,24.0,20.0,16.0,17.0,10.0,2.0,3.43,48.78,97.56,4.15,5.08,18.5
HBO-001135,2024-02-07,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,49.0,44.0,1.0,4.0,15.0,6.0,6.0,0.0,17.0,14.0,19.0,17.0,13.0,4.0,6.53,28.57,89.8,2.28,2.11,17.2
HBO-001165,2024-02-08,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,42.0,41.0,1.0,0.0,13.0,5.0,5.0,0.0,11.0,12.0,18.0,24.0,15.0,6.0,7.81,28.57,97.62,9.26,6.24,15.9
HBO-001195,2024-02-09,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,68.0,65.0,2.0,1.0,20.0,8.0,8.0,1.0,9.5,11.0,20.0,26.0,17.0,3.8310559006211182,4.85,16.18,97.72500000000001,3.59,4.24,16.8
HBO-001225,2024-02-10,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,42.0,40.0,2.0,0.0,13.0,5.0,5.0,0.0,8.0,9.5,15.0,19.0,12.0,5.0,0.74,19.05,97.83000000000001,0.3,2.48,20.5
HBO-001255,2024-02-11,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,44.0,43.0,1.0,0.0,13.0,5.0,5.0,2.0,12.0,8.0,11.0,16.0,12.0,2.0,1.08,18.18,97.935,2.28,6.67,17.0
HBO-001285,2024-02-12,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,51.0,50.0,1.0,0.0,15.0,6.0,6.0,2.0,11.0,11.0,23.0,24.0,16.0,5.0,3.74,21.57,98.04,0.09,1.89,20.7
HBO-001315,2024-02-13,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,55.0,52.0,2.0,1.0,16.0,7.0,7.0,1.0,11.5,15.0,16.0,24.0,16.0,4.0,1.71,16.67,94.55,0.19,4.11,18.9
HBO-001345,2024-02-14,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,41.0,40.0,1.0,0.0,12.0,5.0,5.0,1.0,12.0,13.0,19.0,18.0,11.0,3.8310559006211182,4.04,31.71,97.56,1.41,1.76,16.1
HBO-001375,2024-02-15,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,1.0,50.0,46.0,4.0,0.0,15.0,6.0,5.0,1.0,13.0,9.0,19.0,21.0,11.943324937027707,4.0,7.22,18.0,92.0,1.8,1.89,18.0
HBO-001405,2024-02-16,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,1.0,Winter,1.0,45.0,44.0,1.0,0.0,14.0,5.0,5.0,2.0,13.0,10.0,22.0,19.12621359223301,13.0,5.0,2.37,22.22,97.78,4.89,3.13,19.650000000000002
HBO-001435,2024-02-17,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,53.0,52.0,1.0,0.0,16.0,6.0,6.0,3.0,14.0,17.0,22.0,19.0,12.0,3.8310559006211182,4.03,32.08,98.045,7.09,3.13,21.3
HBO-001465,2024-02-18,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,1.0,59.0,58.0,1.0,0.0,18.0,7.0,6.0,1.0,13.0,10.0,19.0,22.0,13.0,5.0,8.7,16.95,98.31,1.19,1.26,18.9
HBO-001495,2024-02-19,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,47.0,41.0,2.0,4.0,14.0,6.0,5.0,2.0,8.0,4.0,17.0,16.0,11.0,3.0,2.61,8.51,87.23,0.53,3.09,16.5
HBO-001525,2024-02-20,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,47.0,42.0,1.0,4.0,14.0,6.0,6.0,0.0,7.0,11.0,9.0,20.0,14.0,4.0,2.4,23.4,89.36,0.46,4.98,17.65
HBO-001555,2024-02-21,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,38.0,33.0,1.0,4.0,11.0,5.0,4.0,3.0,9.0,13.0,15.0,13.0,11.943324937027707,2.0,7.17,16.67,86.84,1.74,2.0,18.8
HBO-001585,2024-02-22,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,49.0,40.0,2.0,7.0,15.0,6.0,5.0,4.0,4.0,1.0,12.0,18.0,10.0,3.0,3.04,2.04,81.63,3.41,1.29,19.8
HBO-001615,2024-02-23,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,44.0,40.0,3.0,1.0,13.0,5.0,5.0,2.0,3.0,4.0,9.0,19.0,11.0,3.0,4.86,9.09,90.91,2.28,15.0,19.7
HBO-001645,2024-02-24,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,0.0,37.0,32.0,2.0,3.0,11.0,4.0,4.0,3.0,7.0,11.0,8.0,14.0,8.0,4.0,3.43,29.73,90.16666666666667,1.71,0.19,20.0
HBO-001675,2024-02-25,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Winter,0.0,48.0,47.0,1.0,0.0,14.0,6.0,6.0,3.0,12.0,10.0,13.0,21.0,12.0,3.0,6.06,20.83,89.42333333333333,0.54,1.77,14.6
HBO-001705,2024-02-26,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,53.0,47.0,3.0,3.0,16.0,6.0,5.0,1.0,13.0,10.0,14.0,23.0,15.0,4.0,1.69,18.87,88.68,9.85,3.82,18.3
HBO-001735,2024-02-27,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,46.0,40.0,1.0,5.0,14.0,6.0,5.0,4.0,6.0,10.0,13.0,22.0,14.0,4.0,0.68,21.74,86.96,2.28,0.52,16.0
HBO-001765,2024-02-28,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,41.0,37.0,2.0,2.0,12.0,5.0,4.0,3.0,10.0,10.0,15.0,17.0,10.0,2.0,4.5,16.67,90.24,3.92,3.76,20.4
HBO-001795,2024-02-29,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Winter,0.0,34.0,29.0,3.0,2.0,10.0,4.0,3.0,3.0,7.0,5.0,9.0,17.0,11.943324937027707,3.8310559006211182,2.04,14.71,85.29,1.55,4.69,16.3
HBO-001825,2024-03-01,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,43.0,36.0,3.0,4.0,13.0,5.0,5.0,1.0,8.0,2.0,11.0,18.0,10.0,4.0,8.65,16.67,83.72,0.63,5.37,23.1
HBO-001855,2024-03-02,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,55.0,50.0,2.0,3.0,16.0,7.0,7.0,1.0,9.0,13.0,11.0,19.0,11.0,3.0,3.17,16.67,90.91,2.65,4.01,18.2
HBO-001885,2024-03-03,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,32.0,25.0,1.0,6.0,10.0,4.0,3.0,1.0,8.0,6.0,9.0,12.0,7.0,3.0,5.58,18.75,78.12,1.63,4.62,20.9
HBO-001915,2024-03-04,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,61.0,53.0,3.0,5.0,18.0,7.0,5.0,3.0,12.0,8.0,9.0,23.0,15.0,5.0,5.06,13.11,86.89,1.98,4.78,18.3
HBO-001945,2024-03-05,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,47.0,44.0,3.0,0.0,14.0,6.0,6.0,1.0,8.0,9.0,9.0,20.0,13.0,5.0,3.43,25.53,93.62,5.64,0.23,18.7
HBO-001975,2024-03-06,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,38.0,34.0,2.0,2.0,11.0,5.0,4.0,2.0,6.5,10.0,9.0,19.12621359223301,11.0,4.0,2.56,26.32,89.47,0.92,3.83,19.5
HBO-002005,2024-03-07,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,38.0,37.0,1.0,0.0,11.0,5.0,5.0,1.0,5.0,9.0,8.0,19.0,12.0,3.8310559006211182,1.11,23.68,97.37,6.63,3.39,18.1
HBO-002035,2024-03-08,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,51.0,43.0,3.0,5.0,15.0,6.0,5.0,3.0,10.0,11.0,10.0,21.0,14.0,4.0,2.72,21.57,84.31,0.27,1.05,22.4
HBO-002065,2024-03-09,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,48.0,44.0,3.0,1.0,14.0,6.0,5.0,4.0,10.0,14.0,9.0,16.0,11.943324937027707,3.0,0.81,29.17,91.67,0.85,5.66,16.4
HBO-002095,2024-03-10,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,51.0,42.0,3.0,6.0,15.0,6.0,5.0,4.0,10.0,9.0,8.0,19.12621359223301,11.0,3.0,0.91,16.67,82.35,2.28,3.23,24.2
HBO-002125,2024-03-11,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,50.0,43.0,4.0,3.0,15.0,6.0,5.0,3.0,6.0,10.0,11.0,21.0,12.0,3.8310559006211182,0.5,20.0,86.0,0.41,1.74,20.7
HBO-002155,2024-03-12,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,52.0,50.0,2.0,0.0,16.0,6.0,6.0,1.0,7.0,7.0,8.0,19.0,11.943324937027707,3.0,1.6,13.46,96.15,1.44,2.12,17.3
HBO-002185,2024-03-13,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,35.0,34.0,1.0,0.0,10.0,4.0,4.0,1.0,12.0,13.0,10.0,16.0,9.0,2.0,1.5,37.14,97.14,4.55,2.12,22.9
HBO-002215,2024-03-14,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,43.0,35.0,2.0,6.0,13.0,5.0,4.0,3.0,12.0,10.0,10.0,18.0,11.0,3.0,4.73,23.26,81.4,2.28,10.82,19.1
HBO-002245,2024-03-15,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,55.0,51.0,4.0,0.0,16.0,7.0,7.0,1.0,10.0,12.0,7.0,28.0,11.943324937027707,6.0,4.22,21.82,92.73,0.99,3.81,19.3
HBO-002275,2024-03-16,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,52.0,47.0,2.0,3.0,16.0,6.0,6.0,3.0,11.0,8.0,9.0,19.12621359223301,13.0,4.0,4.03,15.38,91.735,3.25,1.26,22.6
HBO-002305,2024-03-17,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,54.0,49.0,1.0,4.0,16.0,6.0,6.0,2.0,11.0,8.0,9.0,20.0,13.0,5.0,7.13,14.81,90.74,2.23,0.77,19.4
HBO-002335,2024-03-18,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,45.0,1.0,0.0,14.0,6.0,6.0,0.0,8.0,10.0,9.0,22.0,14.0,4.0,3.0,21.74,97.83,0.59,2.68,22.0
HBO-002365,2024-03-19,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,73.0,72.0,1.0,0.0,22.0,9.0,8.0,3.0,10.0,6.0,10.0,32.0,20.0,6.0,1.18,8.22,98.63,3.14,0.19,24.0
HBO-002395,2024-03-20,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,42.0,41.0,1.0,0.0,13.0,5.0,5.0,1.0,6.0,8.0,8.0,19.12621359223301,10.0,3.0,2.28,19.05,97.62,3.24,2.83,19.6
HBO-002425,2024-03-21,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,51.0,43.0,2.0,6.0,15.0,6.0,5.0,1.0,5.0,1.0,11.0,21.0,12.0,5.0,4.42,16.67,84.31,0.15,0.51,23.4
HBO-002455,2024-03-22,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,1.0,Spring,0.0,47.0,41.0,2.0,4.0,14.0,6.0,5.0,1.0,12.0,13.0,10.0,17.0,12.0,3.0,1.15,27.66,87.23,0.51,1.13,21.0
HBO-002485,2024-03-23,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,50.0,42.0,4.0,4.0,15.0,6.0,5.0,2.0,8.0,10.0,11.0,21.0,12.0,4.0,4.2,20.0,84.0,1.01,2.78,22.6
HBO-002515,2024-03-24,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,52.0,43.0,1.0,8.0,16.0,6.0,5.0,2.0,9.0,11.0,9.0,20.0,10.0,3.8310559006211182,1.14,21.15,82.69,0.03,3.63,20.7
HBO-002545,2024-03-25,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,50.0,45.0,1.0,4.0,15.0,6.0,5.0,3.0,12.0,14.0,9.0,20.0,13.0,4.0,3.43,28.0,90.0,1.45,1.78,22.6
HBO-002575,2024-03-26,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,50.0,49.0,1.0,0.0,15.0,6.0,6.0,1.0,4.0,6.0,8.0,22.0,12.0,4.0,1.24,12.0,98.0,5.77,15.0,23.0
HBO-002605,2024-03-27,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,61.0,56.0,3.0,2.0,18.0,7.0,6.0,3.0,10.0,7.0,7.0,24.0,15.0,6.0,6.18,11.48,91.8,5.99,1.09,22.1
HBO-002635,2024-03-28,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,61.0,59.0,2.0,0.0,18.0,7.0,6.0,1.0,7.0,6.0,6.0,25.0,16.0,5.0,5.16,9.84,96.72,1.55,9.25,21.2
HBO-002665,2024-03-29,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,47.0,44.0,2.0,1.0,14.0,6.0,5.0,1.0,12.0,13.0,16.0,22.0,14.0,4.0,6.01,27.66,93.62,0.07,4.21,23.2
HBO-002695,2024-03-30,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,63.0,52.0,3.0,8.0,19.0,8.0,7.0,1.0,5.0,3.0,9.0,15.0,11.943324937027707,3.0,8.81,4.76,82.54,3.67,5.82,19.6
HBO-002725,2024-03-31,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,45.0,44.0,1.0,0.0,14.0,5.0,5.0,0.0,12.0,10.0,9.0,18.0,9.0,4.0,1.56,22.22,97.78,0.12,1.15,23.7
HBO-002755,2024-04-01,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,60.0,56.0,4.0,0.0,18.0,7.0,7.0,3.0,7.0,9.0,9.0,19.12621359223301,13.0,3.0,3.68,15.0,93.33,1.85,6.73,21.0
HBO-002785,2024-04-02,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,54.0,49.0,3.0,2.0,16.0,6.0,6.0,1.0,11.0,13.0,9.0,23.0,14.0,5.0,9.34,24.07,90.74,0.3,8.35,19.4
HBO-002815,2024-04-03,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,1.0,Spring,0.0,50.0,41.0,2.0,7.0,15.0,6.0,5.0,3.0,11.0,7.0,8.0,18.0,11.0,3.0,5.54,14.0,82.0,0.64,5.06,23.0
HBO-002845,2024-04-04,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,44.0,40.0,3.0,1.0,13.0,5.0,4.0,2.0,10.0,13.0,7.0,18.0,11.943324937027707,4.0,6.5,29.55,90.91,5.64,8.97,26.6
HBO-002875,2024-04-05,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,51.0,50.0,1.0,0.0,15.0,6.0,6.0,3.0,6.0,4.0,13.0,26.0,16.0,3.8310559006211182,3.75,7.84,98.04,0.92,4.31,24.4
HBO-002905,2024-04-06,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,47.0,38.0,2.0,7.0,14.0,6.0,5.0,3.0,9.0,12.0,13.0,17.0,11.0,3.8310559006211182,1.0,25.53,80.85,3.77,5.43,20.9
HBO-002935,2024-04-07,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,44.0,43.0,1.0,0.0,13.0,5.0,5.0,3.0,6.0,7.0,13.0,13.0,9.0,2.0,3.35,15.91,97.73,1.49,2.38,23.1
HBO-002965,2024-04-08,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,51.0,47.0,2.0,2.0,15.0,6.0,6.0,3.0,6.5,12.0,10.0,21.0,15.0,4.0,4.26,23.53,92.16,2.28,1.65,21.2
HBO-002995,2024-04-09,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,43.0,3.0,0.0,14.0,6.0,6.0,0.0,7.0,7.0,11.0,21.0,12.0,5.0,10.74,15.22,93.48,0.28,8.09,25.7
HBO-003025,2024-04-10,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,49.0,44.0,1.0,4.0,15.0,6.0,6.0,2.0,13.0,16.0,9.0,21.0,14.0,3.8310559006211182,5.74,32.65,89.8,3.46,3.13,21.2
HBO-003055,2024-04-11,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,41.0,2.0,3.0,14.0,6.0,5.0,1.0,10.0,6.0,14.0,19.0,12.0,3.8310559006211182,1.39,13.04,89.13,2.69,3.12,21.0
HBO-003085,2024-04-12,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,42.0,1.0,3.0,14.0,6.0,6.0,2.0,15.0,12.0,8.0,16.0,11.0,4.0,3.43,26.09,92.68,2.28,6.49,23.5
HBO-003115,2024-04-13,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,53.0,51.0,2.0,0.0,16.0,6.0,6.0,2.0,6.0,5.0,14.0,21.0,12.0,4.0,5.24,9.43,96.23,0.74,0.17,23.8
HBO-003145,2024-04-14,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,47.0,46.0,1.0,0.0,14.0,6.0,6.0,2.0,8.0,5.0,14.0,22.0,13.0,3.0,3.43,10.64,87.59,2.67,1.07,24.1
HBO-003175,2024-04-15,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,57.0,45.0,2.0,10.0,17.0,7.0,4.0,4.0,6.0,10.0,6.0,22.0,15.0,5.0,4.2,17.54,78.95,4.92,5.25,27.9
HBO-003205,2024-04-16,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,54.0,53.0,1.0,0.0,16.0,6.0,6.0,1.0,6.0,6.0,11.0,24.0,15.0,4.0,0.5,11.11,98.15,5.48,4.42,25.8
HBO-003235,2024-04-17,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,40.0,2.0,4.0,14.0,6.0,5.0,2.0,1.0,3.0,11.0,22.0,13.0,4.0,3.65,6.52,86.96,4.21,2.57,22.8
HBO-003265,2024-04-18,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,46.0,43.0,3.0,0.0,14.0,6.0,6.0,0.0,10.0,13.0,17.0,19.0,11.0,4.0,2.79,28.26,93.48,6.64,0.59,29.9
HBO-003295,2024-04-19,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,45.0,43.0,2.0,0.0,14.0,5.0,5.0,3.0,8.0,7.0,9.0,20.0,11.943324937027707,4.0,1.97,15.56,95.045,8.54,1.22,27.4
HBO-003325,2024-04-20,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,59.0,57.0,2.0,0.0,18.0,7.0,7.0,3.0,7.0,9.0,7.0,22.0,16.0,4.0,3.43,15.25,96.61,1.32,2.14,22.6
HBO-003355,2024-04-21,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,47.0,45.0,1.0,1.0,14.0,6.0,6.0,3.0,7.0,8.0,9.0,20.0,13.0,5.0,2.53,17.02,95.74,9.9,0.64,24.15
HBO-003385,2024-04-22,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,50.0,44.0,3.0,3.0,15.0,6.0,6.0,0.0,5.0,8.0,9.0,21.0,13.0,5.0,3.16,16.0,88.0,3.18,4.91,25.7
HBO-003415,2024-04-23,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,40.0,39.0,1.0,0.0,12.0,5.0,5.0,0.0,6.5,8.0,7.0,21.0,12.0,4.0,1.14,20.0,97.5,2.48,4.07,27.0
HBO-003445,2024-04-24,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,60.0,59.0,1.0,0.0,18.0,7.0,6.0,1.0,8.0,11.0,10.0,27.0,18.0,5.0,3.43,18.33,98.33,0.66,5.91,25.5
HBO-003475,2024-04-25,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,39.0,35.0,1.0,3.0,12.0,5.0,4.0,4.0,11.0,8.0,11.0,20.0,11.0,4.0,4.23,20.51,89.74,1.28,5.95,27.1
HBO-003505,2024-04-26,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,52.0,51.0,1.0,0.0,16.0,6.0,6.0,0.0,6.0,10.0,12.0,24.0,14.0,4.0,6.99,7.69,98.08,6.58,1.14,30.0
HBO-003535,2024-04-27,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,55.0,54.0,1.0,0.0,16.0,7.0,6.0,1.0,12.0,12.0,10.0,26.0,16.0,6.0,7.05,21.82,98.18,1.23,3.21,27.0
HBO-003565,2024-04-28,Unity Health Institute,Emergency,Teaching,Peshawar,ER,1.0,0.0,Spring,0.0,63.0,62.0,1.0,0.0,19.0,8.0,8.0,3.0,18.0,17.0,5.0,24.0,17.0,5.0,2.22,26.98,98.41,6.2,3.82,27.4
HBO-003595,2024-04-29,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,47.0,42.0,1.0,4.0,14.0,6.0,5.0,3.0,8.0,7.0,8.0,20.0,12.0,4.0,7.64,14.89,89.36,0.85,2.77,29.1
HBO-003625,2024-04-30,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,50.0,49.0,1.0,0.0,15.0,6.0,6.0,2.0,9.5,9.0,11.0,21.0,12.0,4.0,1.19,16.67,98.0,2.44,3.13,26.8
HBO-003655,2024-05-01,Unity Health Institute,Emergency,Teaching,Peshawar,ER,0.0,0.0,Spring,0.0,56.0,52.0,3.0,1.0,17.0,7.0,6.0,3.0,11.0,10.0,9.0,22.0,13.0,5.0,4.55,17.86,92.86,2.8,7.37,27.7
