record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature,ICU_occupancy_rate,bed_utilization_ratio,admission_discharge_ratio,staff_to_patient_ratio,nurse_to_patient_ratio,doctor_to_patient_ratio,emergency_pressure_index,bed_shortage_flag,high_occupancy_flag,critical_occupancy_flag,seven_day_rolling_occupancy,fourteen_day_rolling_occupancy,occupancy_lag_1,occupancy_lag_7,admissions_lag_1,discharge_lag_1,hospital_average_occupancy,department_average_occupancy,monthly_average_occupancy,weekend_staffing_gap,outbreak_pressure_score,seasonal_demand_index
HBO-001077,2024-02-05,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,62.0,45.0,4.0,13.0,4.0,7.0,6.0,2.0,4.0,2.0,15.0,23.0,16.0,5.0,9.79,3.23,72.58064516129032,4.14,2.96,16.0,85.71428571428571,0.7903225806451613,2.0,0.5111111111111111,0.35555555555555557,0.1111111111111111,3.75,0,0,0,76.90801304919721,74.12873579231464,84.78260869565217,76.31578947368422,5.0,8.0,72.05831501098866,73.43033682092432,77.46953632848631,0.0,0.0,1.012654150923661
HBO-001107,2024-02-06,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,38.0,27.0,2.0,9.0,2.0,5.0,4.0,4.0,5.5,4.0,10.0,19.0,13.0,3.3591370558375635,0.5,10.53,71.05263157894737,4.0,7.57,18.25,80.0,0.7631578947368421,1.375,0.7037037037037037,0.48148148148148145,0.12441248354953939,5.0,0,0,0,76.37442100456951,74.49579184204137,72.58064516129032,63.63636363636363,4.0,2.0,72.07282418183038,73.4292128901576,77.46256216134339,0.0,0.0,1.012634905566317
HBO-001137,2024-02-07,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,51.0,34.0,2.0,15.0,3.0,6.0,4.0,5.0,7.0,11.0,9.0,16.0,10.0,4.0,5.31,21.57,66.66666666666666,0.53,1.88,20.5,66.66666666666666,0.7058823529411765,0.6363636363636364,0.47058823529411764,0.29411764705882354,0.11764705882352941,3.0,0,0,0,77.43388785351006,74.0571953508133,71.05263157894737,71.42857142857143,5.5,4.0,72.04525140877949,73.42607341682708,77.4534312060978,0.0,0.0,1.0126065546008174
HBO-001167,2024-02-08,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,72.0,58.0,5.0,9.0,4.0,9.0,8.0,3.0,13.0,11.0,8.0,16.89328537170264,13.0,4.0,0.83,15.28,80.55555555555556,3.0,1.93,15.6,88.88888888888889,0.875,1.1818181818181819,0.2912635408914248,0.22413793103448276,0.06896551724137931,2.0,0,1,0,76.7536157446665,74.255608049226,66.66666666666666,78.26086956521739,7.0,11.0,71.90370970503967,73.41715599367383,77.43808730205879,0.0,0.0,1.012552048432954
HBO-001197,2024-02-09,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,39.0,28.0,1.0,10.0,2.0,5.0,4.0,2.0,4.0,8.5,12.0,16.0,10.0,3.0,0.5,16.67,71.7948717948718,3.14,4.67,13.5,80.0,0.7435897435897436,0.47058823529411764,0.5714285714285714,0.35714285714285715,0.10714285714285714,6.0,0,0,0,77.08142802900053,75.10552513048637,80.55555555555556,81.57894736842105,13.0,11.0,72.12555190633496,73.42656099968421,77.44251552400976,0.0,0.0,1.012580535018013
HBO-001227,2024-02-10,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,57.0,44.0,2.0,11.0,3.0,7.0,5.0,3.0,7.0,6.0,10.0,18.0,10.566204287515763,4.0,3.09,10.53,77.19298245614034,0.25,3.13,15.6,71.42857142857143,0.8070175438596491,1.1666666666666667,0.4090909090909091,0.24014100653444917,0.09090909090909091,3.3333333333333335,0,0,0,75.68370294706493,75.35568147820368,71.7948717948718,82.35294117647058,4.0,8.5,72.11728490354838,73.4244140402042,77.43450468184079,0.0,0.0,1.0125567240257953
HBO-001257,2024-02-11,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,57.0,41.0,3.0,13.0,3.0,7.0,5.0,4.0,5.0,3.0,11.0,13.0,7.0,3.0,3.35,5.26,71.9298245614035,1.66,2.28,19.3,71.42857142857143,0.7719298245614035,1.6666666666666667,0.3170731707317073,0.17073170731707318,0.07317073170731707,3.6666666666666665,0,0,0,74.94656598701775,75.0385621492691,77.19298245614034,84.78260869565217,7.0,6.0,72.2410824048311,73.42936616690056,77.43416258237096,3.893285371702639,0.0,1.0125651131002413
HBO-001287,2024-02-12,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,39.0,31.0,3.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,9.0,18.0,12.0,4.0,3.41,7.69,79.48717948717949,1.63,1.35,13.7,80.0,0.8717948717948718,1.3333333333333333,0.5806451612903226,0.3870967741935484,0.12903225806451613,4.5,1,0,0,73.11045396783936,75.00923350851829,71.9298245614035,72.58064516129032,5.0,3.0,72.23367150379711,73.42739826453115,77.42637709719278,0.0,0.0,1.0125421546247722
HBO-001317,2024-02-13,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,49.0,35.0,1.0,13.0,3.0,6.0,5.0,1.0,3.0,4.0,13.0,21.0,12.0,5.0,5.53,8.16,71.42857142857143,2.28,1.54,18.2,83.33333333333334,0.7346938775510204,0.75,0.6,0.34285714285714286,0.14285714285714285,4.333333333333333,0,0,0,74.09710172868067,75.2357613666251,79.48717948717949,71.05263157894737,4.0,3.0,72.4023577359688,73.43534031069451,77.42928783503174,0.0,0.0,1.0125641773378025
HBO-001347,2024-02-14,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,53.0,38.0,2.0,13.0,3.0,6.0,5.0,3.0,8.0,12.0,10.0,21.0,13.0,4.0,2.04,22.64,71.69811320754717,1.89,0.84,18.799999999999997,83.33333333333334,0.7547169811320755,0.6666666666666666,0.5526315789473685,0.34210526315789475,0.10526315789473684,3.3333333333333335,0,0,0,74.15080742148412,75.79234763749707,71.42857142857143,66.66666666666666,3.0,4.0,72.38022622898251,73.43271364985404,77.42082420117214,0.0,0.0,1.0125382753796466
HBO-001377,2024-02-15,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,55.0,38.0,4.0,13.0,3.0,7.0,6.0,4.0,8.0,7.0,11.0,21.0,12.0,3.3591370558375635,5.79,12.73,69.0909090909091,1.39,1.28,19.4,85.71428571428571,0.7636363636363637,1.1428571428571428,0.5526315789473685,0.3157894736842105,0.08839834357467273,3.6666666666666665,0,0,0,74.86958549875276,75.81160062170964,71.69811320754717,80.55555555555556,8.0,12.0,72.36506816183949,73.43044619829546,77.41276404484309,0.0,0.0,1.0125140160745079
HBO-001407,2024-02-16,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,1.0,Winter,0.0,53.0,43.0,1.0,9.0,3.0,6.0,6.0,2.0,8.0,12.0,9.0,18.0,13.0,3.0,1.03,22.64,81.13207547169812,2.28,0.79,15.8,100.0,0.8301886792452831,0.6666666666666666,0.4186046511627907,0.3023255813953488,0.06976744186046512,3.0,0,1,0,73.23177886094611,75.15660344497333,69.0909090909091,71.7948717948718,8.0,7.0,72.2938907907323,73.42478100624928,77.40105960749578,0.0,0.0,1.0124743326655354
HBO-001437,2024-02-17,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,46.0,35.0,3.0,8.0,3.0,6.0,5.0,3.0,8.0,9.0,9.0,15.0,8.0,3.0,8.29,19.57,76.08695652173914,1.93,5.38,16.8,83.33333333333334,0.8260869565217391,0.8888888888888888,0.42857142857142855,0.22857142857142856,0.08571428571428572,3.0,0,0,0,74.56566510049274,75.12468402377883,81.13207547169812,77.19298245614034,8.0,12.0,72.48193727330604,73.43482963006342,77.4062997983163,1.893285371702639,0.0,1.0125060698365131
HBO-001467,2024-02-18,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,39.0,28.0,1.0,10.0,2.0,5.0,4.0,2.0,14.0,9.0,5.0,16.89328537170264,10.0,3.0,7.24,38.46,71.7948717948718,0.83,3.13,18.0,80.0,0.7435897435897436,1.5555555555555556,0.6033316204179514,0.35714285714285715,0.10714285714285714,2.5,0,0,0,74.40766139557829,74.67711369129802,76.08695652173914,71.9298245614035,8.0,9.0,72.55704184098174,73.43828292028695,77.40444938698869,0.0,0.0,1.012507876618536
HBO-001497,2024-02-19,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,53.0,40.0,3.0,10.0,3.0,6.0,5.0,3.0,11.0,9.0,12.0,20.0,13.0,4.0,0.66,16.98,75.47169811320755,2.28,6.43,17.0,83.33333333333334,0.8113207547169812,1.2222222222222223,0.5,0.325,0.1,4.0,0,0,0,74.38838242893088,73.74941819838513,71.7948717948718,79.48717948717949,14.0,9.0,72.54148735024481,73.43614584470123,77.39659283573923,0.0,0.0,1.0124842889623544
HBO-001527,2024-02-20,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,61.0,40.0,4.0,17.0,4.0,7.0,4.0,4.0,9.0,9.0,9.0,15.0,12.0,2.0,1.59,14.75,65.57377049180327,0.27,6.26,15.9,57.14285714285714,0.7213114754098361,1.0,0.375,0.3,0.05,2.25,0,0,0,73.8147422326492,73.95592198066493,75.47169811320755,71.42857142857143,11.0,9.0,72.60009156550406,73.43878941907592,77.39390067528814,0.0,0.0,1.0124824685316751
HBO-001557,2024-02-21,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,44.0,32.0,3.0,9.0,3.0,5.0,4.0,3.0,7.0,6.0,15.0,18.0,10.566204287515763,5.0,2.94,13.64,72.72727272727273,1.48,5.19,19.0,80.0,0.7954545454545454,1.1666666666666667,0.5625,0.3301938839848676,0.15625,5.0,0,0,0,72.97834209882515,73.56457476015464,65.57377049180327,71.69811320754717,9.0,9.0,72.46232056405896,73.42858835691344,77.37739211357936,0.0,0.0,1.0124222058238823
HBO-001587,2024-02-22,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,29.0,20.0,1.0,8.0,2.0,3.0,2.0,2.0,5.0,3.0,5.0,14.0,7.0,3.3591370558375635,0.85,10.34,68.96551724137932,0.12,5.18,17.0,66.66666666666666,0.7241379310344828,1.6666666666666667,0.7,0.35,0.16795685279187816,2.5,0,0,0,73.12536488735739,73.99747519305507,72.72727272727273,69.0909090909091,7.0,6.0,72.4674157979669,73.42767991697868,77.37090659142274,0.0,0.0,1.0124042468833616
HBO-001617,2024-02-23,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,77.0,65.0,4.0,8.0,5.0,9.0,8.0,1.0,9.0,7.0,7.0,27.0,17.0,5.0,2.82,9.09,84.4155844155844,3.38,3.77,14.8,88.88888888888889,0.8961038961038961,1.2857142857142858,0.4153846153846154,0.26153846153846155,0.07692307692307693,1.4,0,1,0,73.10745176599599,73.16961531347104,68.96551724137932,81.13207547169812,5.0,3.0,72.40134224029543,73.42190739087829,77.35919992101877,0.0,0.0,1.012364143784952
HBO-001647,2024-02-24,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,49.0,39.0,3.0,7.0,3.0,6.0,4.0,5.0,6.0,5.0,4.0,18.0,10.0,4.0,2.94,10.2,79.59183673469387,0.5,3.13,19.1,66.66666666666666,0.8571428571428571,1.2,0.46153846153846156,0.2564102564102564,0.10256410256410256,1.3333333333333333,0,0,0,73.57652447226545,74.0710947863791,84.4155844155844,76.08695652173914,9.0,7.0,72.62382820650448,73.43611110796446,77.36901408582345,0.0,0.0,1.0124150915481385
HBO-001677,2024-02-25,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Winter,0.0,59.0,47.0,4.0,8.0,4.0,7.0,5.0,4.0,6.0,8.0,10.0,20.0,10.566204287515763,3.0,1.6,13.56,79.66101694915254,2.16,0.46,17.3,71.42857142857143,0.864406779661017,0.75,0.425531914893617,0.22481285718118646,0.06382978723404255,2.5,0,0,0,74.07722164554471,74.24244152056148,79.59183673469387,71.7948717948718,6.0,5.0,72.75051927065338,73.44405397974089,77.37210133950242,0.0,0.0,1.012437562106503
HBO-001707,2024-02-26,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,46.0,36.0,3.0,7.0,3.0,6.0,5.0,4.0,8.0,5.0,8.0,18.0,11.0,5.0,1.03,16.67,78.26086956521739,2.28,1.95,21.9,83.33333333333334,0.8478260869565217,1.6,0.5,0.3055555555555556,0.1388888888888889,2.6666666666666665,0,0,0,75.2009566675848,74.79466954825784,79.66101694915254,75.47169811320755,6.0,8.0,72.87392101491231,73.4520655299592,77.37527597973774,0.0,0.0,1.0124603941981147
HBO-001737,2024-02-27,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,38.0,27.0,1.0,10.0,2.0,5.0,3.0,3.0,10.0,8.0,14.0,19.0,12.0,3.0,1.65,16.67,71.05263157894737,4.01,5.39,13.7,60.0,0.7368421052631579,1.25,0.7037037037037037,0.4444444444444444,0.1111111111111111,7.0,0,0,0,75.59940973215764,74.70707598240342,78.26086956521739,65.57377049180327,8.0,5.0,72.9684288842159,73.45825446694151,77.37650256365114,0.0,0.0,1.0124749585597517
HBO-001767,2024-02-28,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,39.0,31.0,2.0,6.0,2.0,5.0,4.0,2.0,7.0,4.0,11.0,15.0,10.0,4.0,2.79,10.26,79.48717948717949,0.38,5.3,15.049999999999999,80.0,0.8461538461538461,1.75,0.4838709677419355,0.3225806451612903,0.12903225806451613,5.5,0,0,0,76.38210417317823,74.6802231360017,71.05263157894737,72.72727272727273,10.0,8.0,72.93539789619402,73.45516240667418,77.36775585412873,0.0,0.0,1.012447201842829
HBO-001797,2024-02-29,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Winter,0.0,47.0,34.0,2.0,11.0,3.0,6.0,4.0,3.0,7.0,4.0,9.0,15.0,10.0,2.0,3.59,16.67,72.3404255319149,8.07,4.49,16.4,66.66666666666666,0.7659574468085106,1.75,0.4411764705882353,0.29411764705882354,0.058823529411764705,3.0,0,0,0,77.3478051388792,75.2365850131183,79.48717948717949,68.96551724137932,7.0,4.0,73.04644504180396,73.46290568919086,77.37068323483736,0.0,0.0,1.012468932528003
HBO-001827,2024-03-01,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,58.0,39.0,4.0,15.0,3.0,7.0,5.0,4.0,7.0,6.0,12.0,18.0,12.0,3.3591370558375635,4.44,10.34,67.24137931034483,5.57,0.4,16.8,71.42857142857143,0.7413793103448276,1.1666666666666667,0.46153846153846156,0.3076923076923077,0.08613171938045035,4.0,0,0,0,77.82993489467,75.46869333033298,72.3404255319149,84.4155844155844,7.0,4.0,73.03467804997246,73.46146661206615,75.260645271314,0.0,0.0,1.0056668669023419
HBO-001857,2024-03-02,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,49.0,42.0,4.0,3.0,3.0,6.0,6.0,2.0,7.0,11.0,6.0,18.0,12.0,3.0,6.92,22.45,85.71428571428571,0.59,7.9,21.5,100.0,0.9387755102040817,0.6363636363636364,0.42857142857142855,0.2857142857142857,0.07142857142857142,2.0,1,1,0,75.37647702249292,74.47650074737919,67.24137931034483,79.59183673469387,7.0,6.0,72.93970593948679,73.45350235175665,75.24988115593017,0.0,0.0,1.0056429280846517
HBO-001887,2024-03-03,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,41.0,30.0,3.0,8.0,2.0,5.0,3.0,3.0,7.5,1.0,9.0,13.0,10.566204287515763,3.0,2.31,2.44,73.17073170731707,3.3,0.72,18.4,60.0,0.8048780487804879,7.5,0.43333333333333335,0.35220680958385875,0.1,4.5,0,0,0,76.25111259100603,75.16416711827537,85.71428571428571,79.66101694915254,7.0,11.0,73.14574754875773,73.46918110285964,75.26390850788506,3.893285371702639,0.0,1.005674414828923
HBO-001917,2024-03-04,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,45.0,30.0,3.0,12.0,3.0,5.0,4.0,4.0,8.0,10.0,8.0,19.0,11.0,2.0,3.43,22.22,66.66666666666666,1.08,3.7,16.9,80.0,0.7333333333333333,0.8,0.6333333333333333,0.36666666666666664,0.06666666666666667,2.6666666666666665,0,0,0,75.32392898502954,75.26244282630718,73.17073170731707,78.26086956521739,7.5,1.0,73.14614412270309,73.46879994143492,75.26110639704093,0.0,0.0,1.0056682694781711
HBO-001947,2024-03-05,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,44.0,37.0,2.0,5.0,3.0,5.0,4.0,4.0,9.0,11.0,9.0,17.0,11.0,3.3591370558375635,2.36,25.0,84.0909090909091,3.55,5.14,17.1,80.0,0.8863636363636364,0.8181818181818182,0.4594594594594595,0.2972972972972973,0.09078748799560983,3.0,1,1,0,73.66761428523658,74.63351200869711,66.66666666666666,71.05263157894737,8.0,10.0,73.04490228745254,73.46012375103344,75.24961650435326,0.0,0.0,1.0056426543717183
HBO-001977,2024-03-06,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,33.0,23.0,1.0,9.0,2.0,4.0,3.0,3.0,10.0,6.0,6.0,12.0,8.0,2.0,3.98,18.18,69.6969696969697,9.88,1.99,17.3,75.0,0.7272727272727273,1.6666666666666667,0.5217391304347826,0.34782608695652173,0.08695652173913043,3.0,0,0,0,75.53022535837397,75.9561647657761,84.0909090909091,79.48717948717949,9.0,11.0,73.21484085365955,73.4736661527403,75.26142063330728,0.0,0.0,1.0056692153007991
HBO-002007,2024-03-07,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,50.0,32.0,4.0,14.0,3.0,6.0,4.0,5.0,5.0,4.0,6.0,17.0,10.566204287515763,3.0,3.8,8.0,64.0,2.46,3.13,23.5,66.66666666666666,0.72,1.25,0.53125,0.3301938839848676,0.09375,2.0,0,0,0,74.13162395977257,75.73971454932588,69.6969696969697,72.3404255319149,10.0,6.0,73.1615397755279,73.46886119541742,75.25400136539216,0.0,0.0,1.0056526944375608
HBO-002037,2024-03-08,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,46.0,38.0,3.0,5.0,3.0,6.0,5.0,3.0,7.0,7.0,12.0,17.0,10.566204287515763,3.0,8.48,15.22,82.6086956521739,0.63,2.89,22.4,83.33333333333334,0.8913043478260869,1.0,0.4473684210526316,0.2780580075662043,0.07894736842105263,4.0,1,1,0,72.94013459807044,75.38503474637022,64.0,67.24137931034483,5.0,4.0,73.02480037589315,73.45682960558842,75.23901601071121,0.0,0.0,1.0056191686054066
HBO-002067,2024-03-09,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,59.0,43.0,4.0,12.0,4.0,7.0,6.0,2.0,11.0,9.0,13.0,16.89328537170264,12.0,4.0,5.7,15.25,72.88135593220339,0.4,4.22,27.2,85.71428571428571,0.7966101694915254,1.2222222222222223,0.3928671016675032,0.27906976744186046,0.09302325581395349,3.25,0,0,0,75.13546550404602,75.25597126326946,82.6086956521739,85.71428571428571,7.0,7.0,73.16574001230904,73.46844364879476,75.24881611661742,0.0,0.0,1.005641262314328
HBO-002097,2024-03-10,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,58.0,43.0,3.0,12.0,3.0,7.0,5.0,5.0,14.0,18.0,13.0,16.0,9.0,3.0,0.77,31.03,74.13793103448276,3.04,2.64,22.8,71.42857142857143,0.7931034482758621,0.7777777777777778,0.37209302325581395,0.20930232558139536,0.06976744186046512,4.333333333333333,0,0,0,73.3021898208914,74.77665120594872,72.88135593220339,73.17073170731707,11.0,9.0,73.16161850390172,73.46769955789921,75.24567207918791,0.893285371702639,0.0,1.0056342937221514
HBO-002127,2024-03-11,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,70.0,51.0,2.0,17.0,4.0,8.0,6.0,4.0,10.0,10.0,12.0,24.0,14.0,5.0,1.3,14.29,72.85714285714285,1.42,4.72,23.7,75.0,0.7571428571428571,1.0,0.47058823529411764,0.27450980392156865,0.09803921568627451,3.0,0,0,0,73.44036115334366,74.38214506918659,74.13793103448276,66.66666666666666,14.0,18.0,73.17556582576715,73.46854795217337,75.24420292660872,0.0,0.0,1.005631081050466
HBO-002157,2024-03-12,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,53.0,39.0,2.0,12.0,3.0,6.0,4.0,4.0,6.0,3.0,6.0,16.89328537170264,8.0,2.0,2.08,5.66,73.58490566037736,2.09,3.27,19.2,66.66666666666666,0.7735849056603774,2.0,0.43316116337699073,0.20512820512820512,0.05128205128205128,2.0,0,0,0,74.32471489484024,73.99616459003842,72.85714285714285,84.0909090909091,10.0,10.0,73.17108099522316,73.46777500009368,75.24104125764254,0.0,0.0,1.005624054288567
HBO-002187,2024-03-13,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,49.0,39.0,1.0,9.0,3.0,6.0,6.0,4.0,5.0,5.0,13.0,23.0,14.0,4.0,1.48,10.2,79.59183673469387,0.97,6.21,18.0,100.0,0.8163265306122449,1.0,0.5897435897435898,0.358974358974359,0.10256410256410256,4.333333333333333,0,0,0,72.82385726190714,74.17704131014055,73.58490566037736,69.6969696969697,6.0,3.0,73.17682856001697,73.4679228923415,75.23885060209061,0.0,0.0,1.0056192034532547
HBO-002217,2024-03-14,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,51.0,43.0,2.0,6.0,3.0,6.0,5.0,3.0,10.0,10.0,4.0,23.0,10.566204287515763,5.0,3.43,16.67,84.31372549019608,0.23,7.34,20.7,83.33333333333334,0.8823529411764706,1.0,0.5348837209302325,0.24572568110501775,0.11627906976744186,1.3333333333333333,0,1,0,74.23740969586774,74.18451682782016,79.59183673469387,64.0,5.0,5.0,73.26470538432761,73.47564535620324,75.24460091402271,0.0,0.0,1.0056322368739643
HBO-002247,2024-03-15,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,36.0,22.0,3.0,11.0,2.0,4.0,2.0,3.0,8.0,4.0,13.0,13.0,8.0,2.0,1.92,11.11,61.111111111111114,0.83,3.13,23.4,50.0,0.6944444444444444,2.0,0.5909090909090909,0.36363636363636365,0.09090909090909091,6.5,0,0,0,77.13937048018147,75.03975253912596,84.31372549019608,82.6086956521739,10.0,10.0,73.41401646683934,73.48929533118309,75.25656545831845,0.0,0.0,1.0056592946364074
HBO-002277,2024-03-16,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,39.0,29.0,2.0,8.0,2.0,5.0,3.0,2.0,2.0,0.0,7.0,15.0,7.0,3.3591370558375635,3.43,0.0,74.35897435897436,2.46,3.13,18.0,60.0,0.7948717948717948,2.0,0.5172413793103449,0.2413793103448276,0.1158323122702608,3.5,0,0,0,74.06828697431534,74.60187623918068,61.111111111111114,72.88135593220339,8.0,4.0,73.24997772876296,73.47372528813897,75.23792849606916,1.893285371702639,0.0,1.0056173515493676
HBO-002307,2024-03-17,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,1.0,0.0,Spring,0.0,68.0,59.0,5.0,4.0,4.0,8.0,7.0,2.0,5.0,5.0,8.0,18.0,12.0,4.0,2.87,7.35,86.76470588235294,1.09,6.97,25.5,87.5,0.9411764705882353,1.0,0.3050847457627119,0.2033898305084746,0.06779661016949153,2.0,1,1,0,74.2793753209969,73.79078257094416,74.35897435897436,74.13793103448276,2.0,0.0,73.26456978968679,73.47483741008726,75.23677197746773,0.0,0.0,1.0056148130425684
HBO-002337,2024-03-18,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,75.0,62.0,2.0,11.0,4.0,9.0,6.0,5.0,5.0,7.0,13.0,23.0,12.0,4.0,3.55,9.33,82.66666666666667,2.13,3.13,23.0,66.66666666666666,0.8533333333333334,0.7142857142857143,0.3709677419354839,0.1935483870967742,0.06451612903225806,3.25,0,1,0,76.08320029926408,74.76178072630387,86.76470588235294,72.85714285714285,5.0,5.0,73.43989623244869,73.49151227642636,75.25192037944524,0.0,0.0,1.0056490996218155
HBO-002367,2024-03-19,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,60.0,48.0,3.0,9.0,4.0,7.0,6.0,1.0,8.0,11.0,8.0,22.0,10.566204287515763,5.0,1.09,18.33,80.0,2.47,3.66,16.9,85.71428571428571,0.85,0.7272727272727273,0.4583333333333333,0.22012925598991173,0.10416666666666667,2.0,0,1,0,77.48456084348176,75.90463786916101,82.66666666666667,73.58490566037736,5.0,7.0,73.55818816109252,73.50300996363217,75.26165101761745,0.0,0.0,1.005671181498993
HBO-002397,2024-03-20,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,46.0,33.0,2.0,11.0,3.0,6.0,5.0,2.0,8.0,6.0,7.0,20.0,11.0,4.0,2.43,10.87,71.73913043478261,2.92,3.53,27.1,83.33333333333334,0.7608695652173914,1.3333333333333333,0.6060606060606061,0.3333333333333333,0.12121212121212122,2.3333333333333335,0,0,0,78.40100289199928,75.6124300769532,80.0,79.59183673469387,8.0,11.0,73.63973008310401,73.51114136542988,75.26786117355766,0.0,0.0,1.00568532762732
HBO-002427,2024-03-21,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,0.0,Spring,0.0,69.0,56.0,2.0,11.0,4.0,8.0,7.0,4.0,4.0,1.0,8.0,24.0,15.0,4.0,8.99,1.45,81.15942028985508,0.68,3.78,24.5,87.5,0.8405797101449275,4.0,0.42857142857142855,0.26785714285714285,0.07142857142857142,2.0,0,1,0,77.27918770629768,75.75829870108271,71.73913043478261,84.31372549019608,8.0,6.0,73.6159725875,73.50892635176656,75.26324241604618,0.0,0.0,1.0056749858641303
HBO-002457,2024-03-22,Unity Health Institute,Cardiology,Teaching,Peshawar,Cardiac,0.0,1.0,Spring,0.0,59.0,46.0,3.0,10.0,4.0,7.0,5.0,2.0,3.0,0.0,12.0,20.0,10.566204287515763,3.0,1.69,0.0,77.96610169491525,0.61,5.12,24.099999999999998,71.42857142857143,0.8305084745762712,3.0,0.43478260869565216,0.2297000932068644,0.06521739130434782,3.0,0,0,0,76.82857267767754,76.9839715789295,81.15942028985508,61.111111111111114,4.0,1.0,73.70910157147968,73.51847753021612,75.27094983810343,0.0,0.0,1.005692539293476
